#	Name	Type	Length	Grad/Field/Amp	EoT	EoTLc	Input_Phase	Synch_Phase	Energy	beta_Synch	Full_length	Abs_Phase
-------- M 1
97	DR58	DRIFT	264.84	-	-	-	-	-	25.343799	0.22783707	29329.42	30595.937
98	FM20	FIELD_MAP	415.16		-	+0.97572766	-148.751	-33.435712	26.158048	0.2313222	29744.58	30979.02
99	DR59	DRIFT	505.42	-	-	-	-	-	26.158048	0.2313222	30250	31441.056
100	DR60	DRIFT	150	-	-	-	-	-	26.158048	0.2313222	30400	31578.181
-------- M 11
101	QP21	QUAD	200	+6.33943 	-	-	-	-	26.158048	0.2313222	30600	31761.014
102	DR61	DRIFT	150	-	-	-	-	-	26.158048	0.2313222	30750	31898.138
103	QP22	QUAD	200	-6.33594 	-	-	-	-	26.158048	0.2313222	30950	32080.971
104	DR62	DRIFT	150	-	-	-	-	-	26.158048	0.2313222	31100	32218.095
105	DR63	DRIFT	589.42	-	-	-	-	-	26.158048	0.2313222	31689.42	32756.921
106	FM21	FIELD_MAP	415.16		-	+1.0897739	-141.257	-31.868724	27.08355	0.23521038	32104.58	33133.943
107	DR64	DRIFT	264.84	-	-	-	-	-	27.08355	0.23521038	32369.42	33372.048
108	FM22	FIELD_MAP	415.16		-	+1.1282163	-134.909	-31.868205	28.041704	0.23915767	32784.58	33742.807
109	DR65	DRIFT	505.42	-	-	-	-	-	28.041704	0.23915767	33290	34189.706
110	DR66	DRIFT	150	-	-	-	-	-	28.041704	0.23915767	33440	34322.338
-------- M 12
111	QP23	QUAD	200	+6.5638 	-	-	-	-	28.041704	0.23915767	33640	34499.181
112	DR67	DRIFT	150	-	-	-	-	-	28.041704	0.23915767	33790	34631.813
113	QP24	QUAD	200	-6.55601 	-	-	-	-	28.041704	0.23915767	33990	34808.655
114	DR68	DRIFT	150	-	-	-	-	-	28.041704	0.23915767	34140	34941.287
115	DR69	DRIFT	589.42	-	-	-	-	-	28.041704	0.23915767	34729.42	35462.46
116	FM23	FIELD_MAP	415.16		-	+1.2816567	-126.967	-30.224891	29.149128	0.24362603	35144.58	35826.753
117	DR70	DRIFT	264.84	-	-	-	-	-	29.149128	0.24362603	35409.42	36056.633
118	FM24	FIELD_MAP	415.16		-	+1.3249612	-120.168	-30.224893	30.293968	0.24814514	35824.58	36414.231
119	DR71	DRIFT	505.42	-	-	-	-	-	30.293968	0.24814514	36330	36844.944
120	DR72	DRIFT	150	-	-	-	-	-	30.293968	0.24814514	36480	36972.772
-------- M 13
121	QP25	QUAD	200	+6.83077 	-	-	-	-	30.293968	0.24814514	36680	37143.21
122	DR73	DRIFT	150	-	-	-	-	-	30.293968	0.24814514	36830	37271.038
123	QP26	QUAD	200	-6.81653 	-	-	-	-	30.293968	0.24814514	37030	37441.475
124	DR74	DRIFT	150	-	-	-	-	-	30.293968	0.24814514	37180	37569.304
125	DR75	DRIFT	589.42	-	-	-	-	-	30.293968	0.24814514	37769.42	38071.6
126	FM25	FIELD_MAP	415.16		-	+1.5368361	-111.714	-28.496821	31.644607	0.25335303	38184.58	38422.262
127	DR76	DRIFT	264.84	-	-	-	-	-	31.644607	0.25335303	38449.42	38643.316
128	FM26	FIELD_MAP	415.16		-	+1.5862127	-104.386	-28.496377	33.038646	0.25859623	38864.58	38986.777
129	DR77	DRIFT	505.42	-	-	-	-	-	33.038646	0.25859623	39370	39400.083
130	DR78	DRIFT	150	-	-	-	-	-	33.038646	0.25859623	39520	39522.745
-------- M 14
131	QP27	QUAD	200	+7.09593 	-	-	-	-	33.038646	0.25859623	39720	39686.294
132	DR79	DRIFT	150	-	-	-	-	-	33.038646	0.25859623	39870	39808.956
133	QP28	QUAD	200	-7.08323 	-	-	-	-	33.038646	0.25859623	40070	39972.505
134	DR80	DRIFT	150	-	-	-	-	-	33.038646	0.25859623	40220	40095.167
135	DR81	DRIFT	589.42	-	-	-	-	-	33.038646	0.25859623	40809.42	40577.164
136	FM27	FIELD_MAP	415.16		-	+1.8307871	-95.3616	-26.672708	34.67461	0.26458911	41224.58	40913.236
137	DR82	DRIFT	264.84	-	-	-	-	-	34.67461	0.26458911	41489.42	41124.903
138	FM28	FIELD_MAP	415.16		-	+1.8838288	-87.6372	-26.673712	36.357957	0.27058663	41904.58	41453.402
139	DR83	DRIFT	505.42	-	-	-	-	-	36.357957	0.27058663	42410	41848.393
140	DR84	DRIFT	150	-	-	-	-	-	36.357957	0.27058663	42560	41965.619
-------- M 15
141	QP29	QUAD	200	+7.25857 	-	-	-	-	36.357957	0.27058663	42760	42121.922
142	DR85	DRIFT	150	-	-	-	-	-	36.357957	0.27058663	42910	42239.148
143	QP30	QUAD	200	-7.22332 	-	-	-	-	36.357957	0.27058663	43110	42395.45
144	DR86	DRIFT	150	-	-	-	-	-	36.357957	0.27058663	43260	42512.677
145	DR87	DRIFT	589.42	-	-	-	-	-	36.357957	0.27058663	43849.42	42973.315
146	FM29	FIELD_MAP	415.16		-	+1.9325525	-78.4335	-24.888042	38.111037	0.27666258	44264.58	43294.505
147	DR88	DRIFT	264.84	-	-	-	-	-	38.111037	0.27666258	44529.42	43496.935
148	FM30	FIELD_MAP	415.16		-	+1.9758809	-73.0268	-26.581237	39.878069	0.28262277	44944.58	43811.195
149	DR89	DRIFT	505.42	-	-	-	-	-	39.878069	0.28262277	45450	44189.365
150	DR90	DRIFT	150	-	-	-	-	-	39.878069	0.28262277	45600	44301.599
-------- M 16
151	QP31	QUAD	200	+7.35925 	-	-	-	-	39.878069	0.28262277	45800	44451.245
152	DR91	DRIFT	150	-	-	-	-	-	39.878069	0.28262277	45950	44563.479
153	QP32	QUAD	200	-7.32928 	-	-	-	-	39.878069	0.28262277	46150	44713.124
154	DR92	DRIFT	150	-	-	-	-	-	39.878069	0.28262277	46300	44825.359
155	DR93	DRIFT	589.42	-	-	-	-	-	39.878069	0.28262277	46889.42	45266.379
156	FM31	FIELD_MAP	415.16		-	+2.0150948	-63.9309	-24.226037	41.715702	0.2886575	47304.58	45573.987
157	DR94	DRIFT	264.84	-	-	-	-	-	41.715702	0.2886575	47569.42	45768.005
158	FM32	FIELD_MAP	415.16		-	+2.0499179	-57.4524	-24.234883	43.584961	0.29463566	47984.58	46069.25
159	DR95	DRIFT	505.42	-	-	-	-	-	43.584961	0.29463566	48490	46432.001
160	DR96	DRIFT	150	-	-	-	-	-	43.584961	0.29463566	48640	46539.659
-------- M 17
161	QP33	QUAD	200	+7.53462 	-	-	-	-	43.584961	0.29463566	48840	46683.203
162	DR97	DRIFT	150	-	-	-	-	-	43.584961	0.29463566	48990	46790.862
163	QP34	QUAD	200	-7.50211 	-	-	-	-	43.584961	0.29463566	49190	46934.406
164	DR98	DRIFT	150	-	-	-	-	-	43.584961	0.29463566	49340	47042.064
165	DR99	DRIFT	589.42	-	-	-	-	-	43.584961	0.29463566	49929.42	47465.103
166	FM33	FIELD_MAP	415.16		-	+2.0807703	-50.4943	-23.448131	45.493903	0.30058396	50344.58	47760.282
167	DR100	DRIFT	264.84	-	-	-	-	-	45.493903	0.30058396	50609.42	47946.602
168	FM34	FIELD_MAP	415.16		-	+2.1077723	-44.6217	-23.455045	47.427516	0.30645729	51024.58	48236.01
169	DR101	DRIFT	505.42	-	-	-	-	-	47.427516	0.30645729	51530	48584.768
170	DR102	DRIFT	150	-	-	-	-	-	47.427516	0.30645729	51680	48688.273
-------- M 18
171	QP35	QUAD	200	+7.73 	-	-	-	-	47.427516	0.30645729	51880	48826.28
172	DR103	DRIFT	150	-	-	-	-	-	47.427516	0.30645729	52030	48929.785
173	QP36	QUAD	200	-7.69507 	-	-	-	-	47.427516	0.30645729	52230	49067.792
174	DR104	DRIFT	150	-	-	-	-	-	47.427516	0.30645729	52380	49171.298
175	DR105	DRIFT	589.42	-	-	-	-	-	47.427516	0.30645729	52969.42	49578.018
176	FM35	FIELD_MAP	415.16		-	+2.1313661	-38.3824	-22.801992	49.392315	0.31227792	53384.58	49861.934
177	DR106	DRIFT	264.84	-	-	-	-	-	49.392315	0.31227792	53649.42	50041.277
178	FM36	FIELD_MAP	415.16		-	+2.1517625	-33.0708	-22.807423	51.375837	0.31801182	54064.58	50319.97
179	DR107	DRIFT	505.42	-	-	-	-	-	51.375837	0.31801182	54570	50656.056
180	DR108	DRIFT	150	-	-	-	-	-	51.375837	0.31801182	54720	50755.801
-------- M 19
181	QP37	QUAD	200	+7.79466 	-	-	-	-	51.375837	0.31801182	54920	50888.794
182	DR109	DRIFT	150	-	-	-	-	-	51.375837	0.31801182	55070	50988.538
183	QP38	QUAD	200	-7.7588 	-	-	-	-	51.375837	0.31801182	55270	51121.531
184	DR110	DRIFT	150	-	-	-	-	-	51.375837	0.31801182	55420	51221.275
185	DR111	DRIFT	589.42	-	-	-	-	-	51.375837	0.31801182	56009.42	51613.218
186	FM37	FIELD_MAP	415.16		-	+2.1693134	-27.4266	-22.214648	53.384131	0.32367977	56424.58	51886.943
187	DR112	DRIFT	264.84	-	-	-	-	-	53.384131	0.32367977	56689.42	52059.968
188	FM38	FIELD_MAP	415.16		-	+2.184234	-22.6221	-22.219105	55.406174	0.32925417	57104.58	52328.966
189	DR113	DRIFT	505.42	-	-	-	-	-	55.406174	0.32925417	57610	52653.577
190	DR114	DRIFT	150	-	-	-	-	-	55.406174	0.32925417	57760	52749.915
-------- M 20
191	QP39	QUAD	200	+7.83985 	-	-	-	-	55.406174	0.32925417	57960	52878.367
192	DR115	DRIFT	150	-	-	-	-	-	55.406174	0.32925417	58110	52974.706
193	QP40	QUAD	200	-7.8037 	-	-	-	-	55.406174	0.32925417	58310	53103.158
194	DR116	DRIFT	150	-	-	-	-	-	55.406174	0.32925417	58460	53199.496
195	DR117	DRIFT	589.42	-	-	-	-	-	55.406174	0.32925417	59049.42	53578.056
196	FM39	FIELD_MAP	415.16		-	+2.1968242	-17.5225	-21.690742	57.447446	0.3347539	59464.58	53842.555
197	DR118	DRIFT	264.84	-	-	-	-	-	57.447446	0.3347539	59729.42	54009.856
198	FM40	FIELD_MAP	415.16		-	+2.2073173	-13.1713	-21.694303	59.498418	0.34015708	60144.58	54270.072
199	DR119	DRIFT	505.42	-	-	-	-	-	59.498418	0.34015708	60650	54584.278
200	DR120	DRIFT	150	-	-	-	-	-	59.498418	0.34015708	60800	54677.529
-------- M 21
201	QP41	QUAD	200	+7.8653 	-	-	-	-	59.498418	0.34015708	61000	54801.863
202	DR121	DRIFT	150	-	-	-	-	-	59.498418	0.34015708	61150	54895.114
203	QP42	QUAD	200	-7.82937 	-	-	-	-	59.498418	0.34015708	61350	55019.449
204	DR122	DRIFT	150	-	-	-	-	-	59.498418	0.34015708	61500	55112.699
205	DR123	DRIFT	589.42	-	-	-	-	-	59.498418	0.34015708	62089.42	55479.126
206	FM41	FIELD_MAP	415.16		-	+2.2159163	-8.55103	-21.21776	61.564121	0.34548088	62504.58	55735.26
207	DR124	DRIFT	264.84	-	-	-	-	-	61.564121	0.34548088	62769.42	55897.367
208	FM42	FIELD_MAP	415.16		-	+2.2228208	-4.60227	-21.220756	63.636218	0.35070768	63184.58	56149.611
209	DR125	DRIFT	505.42	-	-	-	-	-	63.636218	0.35070768	63690	56454.365
210	DR126	DRIFT	150	-	-	-	-	-	63.636218	0.35070768	63840	56544.81
-------- M 22
211	QP43	QUAD	200	+7.87141 	-	-	-	-	63.636218	0.35070768	64040	56665.404
212	DR127	DRIFT	150	-	-	-	-	-	63.636218	0.35070768	64190	56755.85
213	QP44	QUAD	200	-7.83599 	-	-	-	-	63.636218	0.35070768	64390	56876.444
214	DR128	DRIFT	150	-	-	-	-	-	63.636218	0.35070768	64540	56966.889
215	DR129	DRIFT	589.42	-	-	-	-	-	63.636218	0.35070768	65129.42	57322.292
216	FM43	FIELD_MAP	415.16		-	+2.2281237	-0.405772	-20.789319	65.719273	0.35585288	65544.58	57570.826
